GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(°C),Barometric pressure (from vehicle)(psi),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Engine Load(Absolute)(%),Run time since engine start(s),Turbo Boost & Vacuum Gauge(psi)
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:21.435,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2123.25,4.58515072,41.17647171,380,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:21.932,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2048,5.40967894,41.17647171,380,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:22.366,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2028.75,5.69092512,40.39215851,381,-0.72518921
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:22.740,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2078.5,5.98825455,38.82352829,381,-0.87022686
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:23.110,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2085.75,6.08962631,41.5686264,381,-1.01526451
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:23.638,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2105.5,5.64110279,41.5686264,382,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:24.080,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2142.25,5.66801929,40,382,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:24.455,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2161.5,5.63315248,43.13725662,383,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:24.815,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2207.5,5.58298445,41.5686264,383,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:25.325,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2248.5,5.8505168,32.54901886,383,-0.72518921
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:25.773,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2231.25,9.29954433,22.74509811,384,-4.49617004
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:26.125,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2217.5,8.94546604,21.96078491,384,-4.20609474
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:26.464,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2176,9.90102673,21.56862831,385,-4.78624582
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:26.976,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2188,10.62090111,21.96078491,385,-5.07632113
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:27.408,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2140.25,10.29181385,22.35294151,385,-4.93128347
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:27.787,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2059.25,10.0081892,22.35294151,386,-4.78624582
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:28.161,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2074,9.41120529,22.74509811,386,-4.49617004
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:28.708,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1979,9.57218266,34.11764526,387,-4.64120817
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:29.152,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2087.25,6.2574296,38.03921509,387,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:29.532,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2065.75,5.66725111,38.03921509,387,-0.87022686
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:29.895,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2046.25,6.25439453,37.25490189,388,-1.45037746
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:30.380,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2067.25,6.21534061,38.03921509,388,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:30.820,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2047,6.15220261,38.03921509,389,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:31.193,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2088.25,6.02478886,40,389,-1.01526451
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:31.546,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2102.75,5.79766369,41.5686264,389,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:32.060,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2151.25,5.67543221,41.5686264,390,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:32.502,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2182.5,5.77218199,41.5686264,390,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:32.823,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2195,5.68953323,41.5686264,391,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:33.191,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2220.75,5.57631683,41.5686264,391,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:33.740,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2241.5,5.56988001,41.5686264,392,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:34.183,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2256.25,5.67826986,41.5686264,392,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:34.541,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2293.5,5.77873755,42.35293961,392,-0.58015156
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:34.914,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2309.75,5.30076838,44.31372452,393,0.14503765
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:35.401,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2360.25,5.53848505,42.74509811,393,-0.14503765
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:35.836,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2411,5.70448732,41.17647171,394,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:36.237,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2417.5,6.10795021,37.64706039,394,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:36.616,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2402.5,6.43093824,40.7843132,394,-1.59541512
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:37.142,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2448,5.65081072,37.64706039,395,-0.29007626
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:37.575,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2458.25,6.78880167,36.07843018,395,-2.17556667
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:37.944,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2484,5.89444447,40.39215851,396,-0.72518921
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:38.320,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2496.25,5.83334064,38.82352829,396,-0.72518921
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:38.858,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2517.25,5.8913517,34.50980377,397,-0.87022686
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:39.299,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2497.5,8.32824802,20.3921566,397,-3.77098131
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:39.659,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2481.75,10.8945837,20,397,-5.22135878
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:40.035,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2533.25,9.02333641,26.27450943,398,-4.20609474
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:40.558,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2488.25,7.62657595,23.13725471,398,-3.19083071
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:41.010,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2412.75,10.42078018,29.41176414,399,-5.07632113
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:41.400,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2386.5,8.32298183,20.7843132,399,-3.62594366
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:41.769,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2348.5,11.21937275,18.8235302,399,-5.36639643
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:42.296,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2324.75,10.29005051,21.1764698,400,-4.93128347
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:42.773,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2265.25,10.15892124,21.56862831,400,-4.93128347
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:43.132,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2178,9.69231987,21.56862831,401,-4.78624582
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:43.498,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2609.5,9.33037853,18.8235302,401,-4.93128347
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:44.025,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2525.25,7.76477766,19.6078434,402,-5.22135878
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:44.464,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,2304.5,7.33607674,21.56862831,402,-5.22135878
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:44.823,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1953.5,6.7387805,22.35294151,402,-4.78624582
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:45.194,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1753.75,6.37496996,24.70588303,403,-4.35113239
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:45.712,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1685.75,5.71711779,25.88235283,403,-3.77098131
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:46.179,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1792.5,4.85158253,40.7843132,404,-2.61067963
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:46.558,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1641,3.48535991,36.47058868,404,-0.14503765
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:46.933,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1688.75,3.72943783,40.39215851,406,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:47.456,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,10.5877552,1660.75,3.80518603,40.7843132,406,-0.43511391
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:47.907,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,1704.75,3.77402759,40.7843132,406,-0.14503765
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:48.283,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,1794,3.9059453,42.35293961,407,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:48.659,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,1898,3.60993958,42.35293961,407,-1.01526356
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:49.174,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,1956.5,3.82718301,42.35293961,408,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:49.596,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2085,3.74655056,42.74509811,408,-0.87022591
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:49.959,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2163,3.81076455,43.13725662,408,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:50.351,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2270.5,3.81462693,42.74509811,409,-1.30533981
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:50.863,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2325,3.82244849,41.5686264,409,-1.45037746
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:51.301,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2442.25,3.87850904,40.7843132,410,-1.45037746
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:51.648,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2526.25,3.87498355,40,410,-1.59541512
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:51.989,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2583,3.92793489,39.2156868,410,-1.74045277
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:52.513,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2655.5,4.08572817,37.25490189,411,-2.03052807
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:52.927,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2746.5,4.30720091,35.68627548,411,-2.46564102
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:53.293,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2797,4.29068708,34.90196228,412,-2.46564102
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:53.640,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2850.5,4.47933769,30.58823586,412,-2.75571632
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:54.149,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2819.25,5.36222553,25.09803963,413,-4.35113192
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:54.585,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2866.5,5.51475477,27.84313774,413,-4.49616957
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:54.947,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2851.25,5.25696421,28.62745094,413,-4.06105614
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:55.320,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2901.5,5.28508139,27.84313774,414,-4.06105614
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:55.829,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2881.25,5.29538536,17.64705849,414,-4.20609426
Sat Aug 10 12:32:11 GMT+05:30 2019,10-Aug-2019 12:32:56.277,73.07085154281947,19.05352057802633,4.847544,7.544753,-63.49863041937351,148.20084,6.85699368,-3.63918662,5.63116217,-0.00340527,81,11.60301876,2834,8.24129486,17.64705849,415,-6.81677341
